Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
03/09/2019 01:00:00 AM,041XX W 24TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2019,"(41.847878835, -87.72667121)",14,21569,32,194,28,57,21,161
03/09/2019 12:15:00 AM,049XX N KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,39,14,2019,"(41.971288561, -87.742211361)",28,21869,14,751,38,48,1,48
03/09/2019 12:00:00 AM,034XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,35,2019,"(41.83198866, -87.621786434)",12,21194,1,25,9,40,24,169
03/08/2019 11:00:00 PM,079XX S PRINCETON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,44,2019,"(41.749996485, -87.631857956)",17,21554,40,1,31,59,20,228
03/08/2019 10:00:00 PM,062XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.923727734, -87.782332568)",52,22615,19,78,21,2,6,183
03/08/2019 10:00:00 PM,082XX S HOUSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2019,"(41.745924358, -87.550357793)",47,21202,42,505,37,25,19,239
03/08/2019 09:00:00 PM,035XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2019,"(41.891801459, -87.715505585)",41,21572,24,584,46,30,16,65
03/08/2019 08:30:00 PM,012XX S WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,29,2019,"(41.865974993, -87.693392508)",11,14920,30,16,23,43,21,151
03/08/2019 08:00:00 PM,011XX N MENARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.900890292, -87.770469536)",52,4299,26,671,7,5,25,70
03/08/2019 08:00:00 PM,062XX W ADDISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,17,2019,"(41.945710174, -87.782580752)",25,22254,17,443,44,52,12,27
03/08/2019 07:50:00 PM,009XX N DEWITT PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,8,2019,"(41.899509416, -87.620218211)",22,21182,37,233,11,6,14,71
03/08/2019 07:00:00 PM,056XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,68,2019,"(41.791739257, -87.649954574)",19,21559,66,409,2,11,17,261
03/08/2019 06:26:00 PM,015XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,3,33,2019,"(41.861795213, -87.622417878)",48,14913,34,374,9,35,22,148
03/08/2019 05:30:00 PM,030XX N LINDER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2019,"(41.935676934, -87.763941506)",7,22618,19,303,17,21,6,177
03/08/2019 05:30:00 PM,031XX W 80TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,18,70,2019,"(41.747991557, -87.701590542)",6,4300,69,243,30,8,13,226
03/08/2019 04:00:00 PM,045XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,28,26,2019,"(41.880575249, -87.738469028)",11,21572,27,716,23,30,16,90
03/08/2019 03:30:00 PM,045XX W FIFTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,26,2019,"(41.869583263, -87.737697134)",36,21572,30,703,14,30,16,143
03/08/2019 03:00:00 PM,025XX E 83RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),7,46,2019,"(41.74451578, -87.562012862)",43,21202,42,478,37,25,19,238
03/08/2019 01:00:00 PM,014XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2019,"(41.90762234, -87.673157292)",24,21560,25,481,41,4,7,200
03/08/2019 01:00:00 PM,025XX W FOSTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),40,4,2019,"(41.975862897, -87.6930438)",46,21849,6,28,24,20,2,61
03/08/2019 12:30:00 PM,032XX W LEXINGTON ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),24,27,2019,"(41.871862795, -87.707084005)",36,21572,28,36,14,30,16,140
03/08/2019 12:30:00 PM,090XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,47,2019,"(41.730574529, -87.600991348)",9,21546,43,472,35,61,19,246
03/08/2019 12:00:00 PM,010XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),4,32,2019,"(41.869736542, -87.62588757)",48,14913,38,368,10,35,22,144
03/08/2019 10:35:00 AM,007XX W 54TH PL,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,20,61,2019,"(41.795238354, -87.644005813)",12,14924,59,84,4,37,23,117
03/08/2019 09:32:00 AM,005XX W 31ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2019,"(41.838128249, -87.639843007)",26,21194,58,155,48,40,23,157
03/08/2019 09:00:00 AM,064XX N RAVENSWOOD AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),40,1,2019,"(41.99850492, -87.675033106)",42,21853,10,242,27,9,11,41
03/08/2019 08:15:00 AM,072XX S SACRAMENTO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2019,"(41.762180999, -87.697859325)",6,21867,64,349,30,58,13,208
03/08/2019 08:00:00 AM,025XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2019,"(41.926939857, -87.712171717)",10,22535,23,72,12,1,7,185
03/08/2019 07:31:00 AM,061XX N SEELEY AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,40,2,2019,"(41.992260867, -87.681104494)",46,4450,20,43,24,50,11,52
03/08/2019 06:10:00 AM,044XX W GRENSHAW ST,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,24,29,2019,"(41.866928242, -87.735856738)",36,21572,30,98,14,30,16,143
03/08/2019 02:38:00 AM,067XX N LORON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,12,2019,"(42.003092645, -87.773167861)",34,22532,12,781,29,18,12,38
03/08/2019 02:00:00 AM,0000X W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),4,32,2019,"(41.874526794, -87.630160089)",48,14913,38,12,10,35,22,144
03/08/2019 01:50:00 AM,030XX W 59TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2019,"(41.786322161, -87.698776003)",49,21867,61,764,8,58,13,269
03/08/2019 01:00:00 AM,054XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),20,61,2019,"(41.795764158, -87.645195709)",53,14924,59,768,4,37,23,127
03/07/2019 11:30:00 PM,060XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2019,"(41.784654345, -87.618966077)",53,22260,7,404,4,60,18,251
03/07/2019 11:00:00 PM,019XX S ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.854619424, -87.712420504)",36,21569,30,157,14,57,21,130
03/07/2019 10:30:00 PM,019XX W 49TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,61,2019,"(41.804890679, -87.672610162)",53,14924,59,709,3,37,23,119
03/07/2019 10:00:00 PM,082XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,8,46,2019,"(41.745682075, -87.568576519)",9,21202,42,507,35,25,19,222
03/07/2019 07:30:00 PM,039XX W WEST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.882957749, -87.723908456)",11,21572,27,658,23,30,16,82
03/07/2019 07:00:00 PM,024XX S LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2019,"(41.84734878, -87.717313484)",14,21569,32,754,28,57,21,161
03/07/2019 07:00:00 PM,050XX W AINSLIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,11,2019,"(41.969786844, -87.75338568)",20,21869,11,129,50,48,12,58
03/07/2019 06:50:00 PM,017XX W 18TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.857731064, -87.67061656)",8,14920,33,343,26,43,15,121
03/07/2019 06:00:00 PM,098XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,51,2019,"(41.716293949, -87.565797042)",43,21202,48,252,47,25,19,249
03/07/2019 05:00:00 PM,109XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2019,"(41.69490241, -87.627960568)",45,21861,45,524,22,19,10,260
03/07/2019 05:00:00 PM,030XX W 25TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.84637495, -87.701720957)",29,21569,32,261,1,57,21,160
03/07/2019 11:20:00 AM,063XX S TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2019,"(41.778214495, -87.689712249)",44,21867,64,319,2,58,13,274
03/07/2019 09:00:00 AM,028XX W 21ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.852787925, -87.697179821)",29,21569,32,203,1,57,21,151
03/07/2019 07:50:00 AM,092XX S ESSEX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,7,48,2019,"(41.727528978, -87.563307774)",43,21202,44,493,37,25,19,238
03/07/2019 06:30:00 AM,027XX W 68TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),17,66,2019,"(41.770020864, -87.6913338)",44,21867,64,383,31,58,13,208
03/07/2019 06:00:00 AM,015XX S KEDVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.860002473, -87.728656412)",36,21569,30,761,14,57,21,109
03/06/2019 10:30:00 PM,020XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),32,22,2019,"(41.918607801, -87.707012974)",15,22535,23,371,49,1,7,185
03/06/2019 10:00:00 PM,0000X E 122ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.67256566, -87.62163065)",30,21861,50,504,43,19,10,219
03/06/2019 09:00:00 PM,034XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,28,27,2019,"(41.87725848, -87.712227112)",11,21572,28,783,23,30,16,141
03/06/2019 08:00:00 PM,066XX S LOWE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2019,"(41.773360201, -87.64069877)",31,21559,66,435,32,11,17,202
03/06/2019 07:10:00 PM,026XX W 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2019,"(41.764589571, -87.689804452)",6,21867,64,383,30,58,13,208
03/06/2019 06:00:00 PM,001XX N PARKSIDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.88314073, -87.76660788)",52,22216,26,618,7,32,25,85
03/06/2019 05:30:00 PM,053XX W DIVERSEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2019,"(41.931360054, -87.759489006)",7,22615,19,79,17,2,6,177
03/06/2019 05:00:00 PM,071XX S RIDGELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.764780334, -87.582410612)",32,22538,39,452,37,24,18,217
03/06/2019 04:00:00 PM,003XX N AUSTIN BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.886718536, -87.774868715)",52,22216,26,618,7,32,25,85
03/06/2019 02:30:00 PM,0000X W KINZIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.88922516, -87.630193562)",22,4446,37,670,36,55,14,73
03/06/2019 12:30:00 PM,076XX S SOUTH CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,5,45,2019,"(41.756550472, -87.592600053)",32,21546,39,133,33,61,19,224
03/06/2019 12:30:00 PM,006XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,28,2019,"(41.883164818, -87.644508395)",41,4452,29,784,36,45,22,91
03/06/2019 12:10:00 PM,003XX E NORTH WATER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.889499726, -87.618217793)",22,21182,37,159,36,6,14,74
03/06/2019 12:00:00 PM,072XX S PERRY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.763184615, -87.628111227)",31,21559,67,494,32,11,17,210
03/06/2019 09:00:00 AM,009XX E 100TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,8,50,2019,"(41.710733121, -87.601421697)",9,21861,47,643,35,19,10,250
03/06/2019 09:00:00 AM,021XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),3,33,2019,"(41.853930752, -87.623841071)",48,21194,34,374,9,40,22,148
03/06/2019 08:10:00 AM,076XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.755636149, -87.610187813)",31,21546,67,496,32,61,20,227
03/06/2019 08:00:00 AM,066XX S HONORE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,67,2019,"(41.773092007, -87.670124802)",44,22257,65,281,3,23,17,205
03/06/2019 07:50:00 AM,004XX W 128TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.660588995, -87.633641563)",30,21861,50,7,43,19,10,218
03/06/2019 07:15:00 AM,077XX S COLES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.754893913, -87.553356649)",43,22538,39,421,37,24,19,225
03/06/2019 02:00:00 AM,027XX N SAYRE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,29,18,2019,"(41.929696415, -87.800942566)",39,4454,18,136,7,3,6,183
03/06/2019 12:00:00 AM,066XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,16,66,2019,"(41.773313782, -87.683481398)",44,22257,64,382,2,58,13,207
03/05/2019 10:00:00 PM,005XX W 103RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2019,"(41.706077776, -87.636583682)",45,21861,45,525,22,19,9,253
03/05/2019 10:00:00 PM,045XX W WEST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.883205729, -87.738756773)",11,21572,27,732,23,30,16,90
03/05/2019 10:00:00 PM,032XX S LOWE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2019,"(41.835814794, -87.642568776)",26,21194,58,149,48,40,23,170
03/05/2019 09:40:00 PM,044XX S HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,61,2019,"(41.813383878, -87.668744555)",29,14924,59,706,3,37,23,108
03/05/2019 09:00:00 PM,066XX S BLACKSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,42,2019,"(41.774624716, -87.58882871)",32,22260,9,134,33,60,18,206
03/05/2019 08:35:00 PM,026XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,32,22,2019,"(41.929678701, -87.687813399)",24,22535,23,240,40,1,7,174
03/05/2019 08:15:00 PM,045XX N KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,14,2019,"(41.963230083, -87.730317656)",28,21869,14,257,38,48,1,11
03/05/2019 07:00:00 PM,021XX N NAGLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.91903869, -87.786528576)",39,4454,19,137,44,3,6,183
03/05/2019 06:50:00 PM,076XX S EAST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,43,2019,"(41.756518432, -87.583430519)",9,22538,39,188,35,24,19,222
03/05/2019 06:50:00 PM,047XX W 85TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,18,70,2019,"(41.738203029, -87.740290381)",6,4300,69,197,30,8,13,232
03/05/2019 03:36:00 PM,0000X N LOOMIS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2019,"(41.881985776, -87.66228715)",41,14917,29,63,46,44,15,92
03/05/2019 01:30:00 PM,043XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),15,58,2019,"(41.815022335, -87.684607995)",29,14924,55,718,3,37,23,115
03/05/2019 12:00:00 PM,014XX E 67TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.772387175, -87.589954366)",32,22260,39,416,33,60,18,212
03/05/2019 09:15:00 AM,013XX W 18TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.85787712, -87.66127649)",8,14920,33,365,26,43,15,150
03/05/2019 09:00:00 AM,044XX W CONGRESS PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,28,26,2019,"(41.874221548, -87.736207397)",36,21572,27,716,23,30,16,143
03/05/2019 08:15:00 AM,063XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,CTA GARAGE / OTHER PROPERTY,16,67,2019,"(41.778883826, -87.664206366)",19,22257,65,280,2,23,17,204
03/05/2019 06:30:00 AM,066XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,6,69,2019,"(41.773536673, -87.62999581)",31,21559,66,435,32,11,17,201
03/05/2019 06:00:00 AM,057XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,16,63,2019,"(41.789366258, -87.685134416)",19,21867,61,112,2,58,13,269
03/05/2019 06:00:00 AM,012XX S MILLARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,24,29,2019,"(41.865339106, -87.716608483)",36,21569,30,33,14,57,21,155
03/05/2019 05:00:00 AM,079XX S EAST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2019,"(41.750869817, -87.582880596)",9,21202,42,507,35,25,19,222
03/05/2019 03:30:00 AM,018XX S SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,24,29,2019,"(41.855948883, -87.722373629)",36,21569,30,752,14,57,21,156
03/05/2019 01:00:00 AM,047XX S ARCHER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,57,2019,"(41.806550974, -87.716534416)",49,22248,54,698,8,56,13,103
03/05/2019 12:30:00 AM,047XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),14,58,2019,"(41.80779181, -87.703963414)",49,22248,55,85,8,56,23,115
03/05/2019 12:25:00 AM,073XX S PAXTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.761704799, -87.571281897)",43,22538,39,418,37,24,18,89
03/04/2019 11:08:00 PM,018XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,24,29,2019,"(41.856406328, -87.711478194)",36,21569,30,800,14,57,21,153
03/04/2019 10:15:00 PM,043XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),35,20,2019,"(41.917053274, -87.735602526)",27,22615,21,75,12,2,6,188
03/04/2019 10:14:00 PM,003XX E NORTH WATER ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.889561428, -87.620196651)",22,21182,37,159,36,6,14,74
03/04/2019 10:00:00 PM,081XX S SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2019,"(41.745339978, -87.703485382)",6,4300,69,199,30,8,13,232
03/04/2019 09:00:00 PM,031XX N LARAMIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2019,"(41.938110454, -87.756671923)",27,22618,19,303,17,21,6,177
03/04/2019 09:00:00 PM,095XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,49,2019,"(41.721205526, -87.628654671)",18,21861,45,568,13,19,10,250
03/04/2019 08:00:00 PM,0000X W ROOT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2019,"(41.819179395, -87.627728317)",12,14924,4,414,9,37,24,102
03/04/2019 07:00:00 PM,017XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),37,25,2019,"(41.9116839, -87.745917518)",4,22615,26,523,45,2,6,195
03/04/2019 05:00:00 PM,015XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,23,2019,"(41.909488665, -87.707002933)",10,4299,24,455,49,5,7,190
03/04/2019 04:30:00 PM,038XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),45,15,2019,"(41.951015449, -87.74724757)",25,22618,15,139,50,21,1,25
03/04/2019 01:05:00 PM,004XX E 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.765740085, -87.613593295)",31,21546,67,480,32,60,18,211
03/04/2019 12:00:00 PM,026XX N SHEFFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2019,"(41.929822507, -87.653763616)",16,21190,68,795,34,16,5,178
03/04/2019 09:00:00 AM,028XX W 22ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.850972623, -87.696441701)",29,21569,32,203,1,57,21,160
03/04/2019 09:00:00 AM,110XX S WALLACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2019,"(41.693388444, -87.637562778)",45,21861,45,525,22,19,9,258
03/04/2019 08:50:00 AM,020XX W GRANVILLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),40,2,2019,"(41.994246188, -87.680845112)",46,4451,20,43,24,50,11,52
03/04/2019 07:30:00 AM,102XX S INDIANA AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,9,49,2019,"(41.708569409, -87.618673729)",30,21861,45,570,43,19,10,250
03/04/2019 06:05:00 AM,024XX N SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2019,"(41.92606003, -87.709332337)",15,22535,23,70,12,1,7,185
03/04/2019 03:30:00 AM,038XX N NARRAGANSETT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,17,2019,"(41.950451477, -87.786451347)",25,22254,17,444,19,52,12,27
03/04/2019 02:55:00 AM,023XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12,30,2019,"(41.848933147, -87.695364508)",29,14920,32,203,1,57,21,160
03/04/2019 02:50:00 AM,023XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.849627549, -87.695383301)",29,14920,32,203,1,57,21,160
03/04/2019 02:05:00 AM,087XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,9,44,2019,"(41.735857166, -87.624152861)",18,21554,40,428,13,59,20,241
03/04/2019 01:00:00 AM,082XX S PAXTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2019,"(41.745464947, -87.571004928)",9,21202,42,507,35,25,19,222
03/04/2019 01:00:00 AM,041XX W AINSLIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,14,2019,"(41.970009621, -87.732143827)",28,21869,14,751,38,48,1,48
03/03/2019 11:09:00 PM,073XX N DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,49,1,2019,"(42.016296356, -87.680472564)",3,22528,10,52,5,9,11,33
03/03/2019 08:50:00 PM,009XX W 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2019,"(41.768797245, -87.647236204)",17,21559,66,410,32,11,17,202
03/03/2019 08:35:00 PM,078XX S CLYDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,43,2019,"(41.752798205, -87.573564159)",9,22538,39,420,35,24,19,222
03/03/2019 08:00:00 PM,055XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,13,2019,"(41.982068943, -87.711268378)",46,21849,13,167,38,20,1,48
03/03/2019 08:00:00 PM,020XX W BERWYN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,4,2019,"(41.977831722, -87.680593445)",46,21849,6,664,24,20,2,55
03/03/2019 08:00:00 PM,026XX E 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.753614924, -87.561053682)",43,22538,39,246,37,24,19,225
03/03/2019 07:50:00 PM,040XX W IOWA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2019,"(41.897202843, -87.726447038)",4,4299,24,99,45,5,16,68
03/03/2019 07:29:00 PM,066XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VEHICLE NON-COMMERCIAL,6,69,2019,"(41.773536673, -87.62999581)",31,21559,66,435,32,11,17,201
03/03/2019 07:00:00 PM,024XX E 82ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2019,"(41.746284797, -87.565542535)",43,21202,42,478,37,25,19,234
03/03/2019 06:45:00 PM,017XX N NEVA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,29,25,2019,"(41.911425826, -87.804022513)",39,4454,26,598,7,3,6,196
03/03/2019 06:30:00 PM,022XX N MARMORA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.921205458, -87.773190177)",4,22615,19,57,44,2,6,133
03/03/2019 06:16:00 PM,005XX E 62ND ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,20,42,2019,"(41.782108511, -87.612951962)",53,22260,9,331,4,60,18,275
03/03/2019 04:00:00 PM,028XX S QUINN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2019,"(41.841891373, -87.651424957)",26,14920,58,59,48,43,23,162
03/03/2019 04:00:00 PM,036XX W CERMAK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.851660439, -87.715348791)",14,21569,32,157,28,57,21,161
